Date,RELIANCE.NS,INFY.NS,WIPRO.NS,TCS.NS
2018-05-29,405.2661743164063,488.8274536132813,90.29467010498048,1446.8260498046875
2018-05-30,404.6697998046875,486.8184814453125,89.5565185546875,1442.966552734375
2018-05-31,406.9888610839844,494.8940734863281,89.91699981689453,1441.72412109375
2018-06-01,411.05279541015625,490.4747619628906,89.4706802368164,1434.602294921875
2018-06-04,415.6026306152344,497.9475402832031,89.31617736816406,1444.373779296875
2018-06-05,418.6064147949219,490.494873046875,87.6338882446289,1425.6177978515625
2018-06-06,421.588134765625,497.1640625,89.0071792602539,1429.0545654296875
2018-06-07,429.0754699707031,503.1906127929688,90.84397888183594,1437.1697998046875
2018-06-08,434.8179016113281,506.2440490722656,90.63797760009766,1446.7337646484375
2018-06-11,434.0670471191406,507.1881713867188,90.77531433105467,1448.8873291015625
2018-06-12,440.4720458984375,505.6214294433594,91.47914123535156,1474.8056640625
2018-06-13,442.8353576660156,512.1700439453125,92.28594207763672,1510.495849609375
2018-06-14,445.2427978515625,510.2765502929688,91.46197509765624,1480.229736328125
2018-06-15,448.0036010742188,527.3792724609375,91.63362121582033,1523.7037353515625
2018-06-18,448.5999450683594,521.6782836914062,91.23880767822266,1514.5533447265625
2018-06-19,439.9862060546875,511.0587463378906,89.60800170898438,1510.8271484375
2018-06-20,450.23431396484375,511.6965942382813,89.16168975830078,1509.1295166015625
2018-06-21,455.8443298339844,513.0961303710938,88.80119323730469,1506.5623779296875
2018-06-22,447.2526245117188,513.6312866210938,88.66384887695312,1498.6544189453125
2018-06-25,443.69671630859375,523.7569580078125,88.40637969970703,1506.4798583984375
2018-06-26,432.4325866699219,525.9794921875,88.44070434570312,1533.599365234375
2018-06-27,429.49798583984375,522.74853515625,87.90853881835938,1538.5677490234375
2018-06-28,420.20404052734375,530.816162109375,88.26903533935547,1525.8980712890625
2018-06-29,432.4328308105469,538.060546875,89.77967071533203,1530.080078125
2018-07-02,427.1632995605469,549.3797607421875,89.4706802368164,1533.0609130859375
2018-07-03,431.9214477539063,557.2210693359375,89.91699981689453,1551.858642578125
2018-07-04,440.2814331054688,553.7017822265625,89.93416595458984,1545.3167724609375
2018-07-05,428.8975830078125,528.510986328125,90.67232513427734,1557.0338134765625
2018-07-06,434.7007446289063,528.614013671875,90.22599792480467,1584.070068359375
2018-07-09,443.3942565917969,534.62353515625,90.96414947509766,1559.2698974609375
2018-07-10,456.11224365234375,535.673095703125,92.90392303466795,1552.72802734375
2018-07-11,461.9375915527344,543.5142822265625,93.4189224243164,1639.5103759765625
2018-07-12,481.3035888671875,532.771240234375,95.9423599243164,1632.43017578125
2018-07-13,489.0632934570313,542.2589111328125,96.42304229736328,1640.5040283203125
2018-07-16,478.5688171386719,548.618408203125,97.1955108642578,1647.21142578125
2018-07-17,485.7503967285156,546.5809936523438,97.4701690673828,1661.27587890625
2018-07-18,485.8393249511719,544.37890625,97.77915954589844,1659.6990966796875
2018-07-19,491.3089904785156,541.970947265625,98.12248992919922,1644.0584716796875
2018-07-20,501.8924560546875,554.8953247070312,97.1611785888672,1656.670654296875
2018-07-23,498.1793518066406,558.126708984375,94.9123992919922,1664.18017578125
2018-07-24,494.02154541015625,566.8529052734375,93.71076202392578,1658.6619873046875
2018-07-25,495.8892211914063,569.5693969726562,94.3115692138672,1644.1414794921875
2018-07-26,493.8881530761719,565.2474975585938,93.17859649658205,1630.2015380859375
2018-07-27,502.426025390625,565.3298950195312,94.24290466308594,1612.8187255859375
2018-07-30,512.0089721679688,556.0891723632812,93.7794189453125,1613.524169921875
2018-07-31,527.3950805664062,561.8928833007812,94.8952178955078,1609.872802734375
2018-08-01,530.2188720703125,557.3446655273438,95.22138214111328,1639.9925537109375
2018-08-02,519.5464477539062,557.179931640625,95.82221221923828,1616.6766357421875
2018-08-03,523.3707275390625,561.481201171875,95.44454193115234,1642.440673828125
2018-08-06,530.3299560546875,560.061279296875,95.1183853149414,1639.2047119140625
2018-08-07,526.5946044921875,563.0659790039062,95.25572204589844,1632.4005126953125
2018-08-08,541.4915771484375,560.925537109375,95.6162109375,1637.918212890625
2018-08-09,541.6027221679688,568.0053100585938,95.68488311767578,1638.2088623046875
2018-08-10,535.4883422851562,570.2691040039062,95.73638153076172,1653.7666015625
2018-08-13,528.1510620117188,579.8597412109375,96.766357421875,1659.6162109375
2018-08-14,538.3343505859375,579.6746215820312,97.86498260498048,1662.437255859375
2018-08-16,533.976318359375,588.42138671875,95.9423599243164,1666.54443359375
2018-08-17,535.2882690429688,588.7505493164062,96.14835357666016,1670.0709228515625
2018-08-20,549.14013671875,569.7752685546875,97.86498260498048,1667.7476806640625
2018-08-21,554.6096801757812,569.6517333984375,99.20397186279295,1674.1368408203125
2018-08-23,564.50390625,575.1880493164062,99.47863006591795,1688.6158447265625
2018-08-24,568.0836791992188,567.326171875,100.30259704589844,1695.1710205078125
2018-08-27,574.3092041015625,582.5970458984375,101.57290649414062,1701.7255859375
2018-08-28,586.5379028320312,586.425048828125,101.4870834350586,1716.91015625
2018-08-29,575.5098266601562,580.4154663085938,101.88190460205078,1719.2327880859375
2018-08-30,566.7274169921875,582.9264526367188,102.63721466064452,1727.862548828125
2018-08-31,552.1417846679688,593.1753540039062,103.42687225341795,1724.543701171875
2018-09-03,546.583251953125,590.3558959960938,105.8644790649414,1703.3853759765625
2018-09-04,552.2750854492188,606.841064453125,107.58110809326172,1741.5538330078125
2018-09-05,545.6271362304688,600.87255859375,109.46939086914062,1725.2490234375
2018-09-06,560.9241943359375,598.6087646484375,110.27620697021484,1721.9715576171875
2018-09-07,568.5728149414062,603.2599487304688,111.47785186767578,1725.747314453125
2018-09-10,558.4562377929688,601.6547241210938,111.58084106445312,1726.4935302734375
2018-09-11,550.3851928710938,604.4947509765625,111.22035217285156,1697.8675537109375
2018-09-12,556.9664916992188,611.5746459960938,112.86832427978516,1695.958984375
2018-09-14,557.2555541992188,604.0007934570312,113.36614990234376,1713.757080078125
2018-09-17,545.137939453125,597.620849609375,113.26315307617188,1721.0174560546875
2018-09-18,541.2469482421875,591.9818115234375,114.17296600341795,1718.1962890625
2018-09-19,538.4009399414062,592.5167846679688,114.22445678710938,1724.129150390625
2018-09-21,541.402587890625,580.6212768554688,115.08277130126952,1745.07958984375
2018-09-24,547.8728637695312,591.2820434570312,114.22445678710938,1824.154541015625
2018-09-25,547.22802734375,597.8265991210938,112.71382904052734,1811.5010986328125
2018-09-26,556.4773559570312,590.9528198242188,109.6067352294922,1777.4398193359375
2018-09-27,557.5223388671875,596.6741333007812,109.50373077392578,1816.189208984375
2018-09-28,559.3900756835938,600.9960327148438,111.23751831054688,1811.9156494140625
2018-10-01,547.7171020507812,614.6618041992188,113.34899139404295,1871.5328369140625
2018-10-03,535.8884887695312,599.7201538085938,112.43917083740234,1794.6158447265625
2018-10-04,499.0464782714844,582.1854248046875,111.80402374267578,1713.259033203125
2018-10-05,466.4066162109375,596.509521484375,111.6838607788086,1744.6650390625
2018-10-08,493.3323059082031,588.1537475585938,109.00591278076172,1723.838623046875
2018-10-09,484.7276611328125,590.8704223632812,110.43071746826172,1735.662353515625
2018-10-10,490.0860900878906,576.628662109375,108.4737548828125,1695.668701171875
2018-10-11,483.7270812988281,554.3191528320312,107.47811889648438,1642.855224609375
2018-10-12,500.9585571289063,558.8056640625,108.59391784667967,1591.7012939453125
2018-10-15,506.8284606933594,575.270263671875,109.8470458984375,1617.589599609375
2018-10-16,517.5230712890625,572.3477783203125,109.53807067871094,1628.210205078125
2018-10-17,511.9645385742188,580.6624145507812,110.9457015991211,1600.9117431640625
2018-10-19,489.7303466796875,562.7160034179688,110.9457015991211,1587.4696044921875
2018-10-22,472.5432739257813,559.7525634765625,110.61952209472656,1579.0067138671875
2018-10-23,469.0080871582031,541.353271484375,106.12197875976562,1532.983154296875
2018-10-24,465.0281677246094,534.9321899414062,106.01897430419922,1537.015869140625
2018-10-25,458.380126953125,539.8837280273438,109.3664093017578,1540.7578125
2018-10-26,464.650146484375,527.2760620117188,110.07022857666016,1495.9400634765625
2018-10-29,483.7270812988281,536.5548706054688,113.12582397460938,1555.724365234375
2018-10-30,470.0308532714844,548.9129638671875,112.43917083740234,1575.513916015625
2018-10-31,471.9207153320313,571.2157592773438,113.70947265625,1611.5594482421875
2018-11-01,469.6973571777344,554.8216552734375,113.17731475830078,1609.563720703125
2018-11-02,477.9906921386719,551.1183471679688,109.3148956298828,1591.0213623046875
2018-11-05,484.8388366699219,554.2391357421875,111.2718505859375,1572.2296142578125
2018-11-06,490.9754638671875,554.613525390625,111.5465316772461,1607.027587890625
2018-11-07,493.9103393554688,562.1448974609375,111.70101928710938,1614.8853759765625
2018-11-09,486.2395629882813,548.8298950195312,111.52936553955078,1587.48779296875
2018-11-12,480.2585754394531,552.7411499023438,111.01436614990234,1592.1854248046875
2018-11-13,488.9076843261719,553.9893798828125,111.97567749023438,1608.8984375
2018-11-14,488.2406311035156,543.5869750976562,111.4263687133789,1563.7486572265625
2018-11-15,487.7514953613281,546.2500610351562,110.9457015991211,1557.2626953125
2018-11-16,501.3366394042969,541.6311645507812,111.99283599853516,1568.695556640625
2018-11-19,511.386474609375,542.3388061523438,114.27595520019533,1581.874755859375
2018-11-20,505.7834777832031,533.7672119140625,110.310546875,1561.752685546875
2018-11-21,494.8886413574219,515.2092895507812,107.85576629638672,1506.6663818359375
2018-11-22,490.4196166992188,516.5823364257812,105.43533325195312,1507.1239013671875
2018-11-26,493.4879150390625,517.1649169921875,109.33206176757812,1535.0201416015625
2018-11-27,501.69232177734375,531.6866455078125,107.1347885131836,1571.7310791015625
2018-11-28,512.5648803710938,554.5718994140625,106.5339584350586,1649.6002197265625
2018-11-29,519.6131591796875,550.1197509765625,108.11327362060548,1630.1851806640625
2018-11-30,519.190673828125,555.4457397460938,111.460693359375,1636.5872802734375
2018-12-03,514.254638671875,557.8590698242188,112.69667053222656,1648.353271484375
2018-12-04,512.4093017578125,570.2586669921875,114.99694061279295,1672.0091552734375
2018-12-05,513.6765747070312,567.0548095703125,115.5119400024414,1668.5997314453125
2018-12-06,499.6690673828125,556.3194580078125,113.8639678955078,1656.91748046875
2018-12-07,504.18255615234375,568.2199096679688,114.43045806884766,1658.99609375
2018-12-10,484.8166198730469,556.9020385742188,112.1301727294922,1642.8651123046875
2018-12-11,488.0628051757813,561.312744140625,112.61083221435548,1662.987548828125
2018-12-12,493.8214111328125,564.6414184570312,113.31465911865234,1676.956298828125
2018-12-13,492.2872619628906,580.6610107421875,116.26725769042967,1648.51953125
2018-12-14,494.577392578125,587.5684204101562,114.36180114746094,1654.46435546875
2018-12-17,502.44830322265625,577.873291015625,116.5934066772461,1658.2476806640625
2018-12-18,505.3387451171875,563.060302734375,115.03128051757812,1652.8843994140625
2018-12-19,505.5166015625,553.281982421875,116.97106170654295,1636.753662109375
2018-12-20,501.8036193847656,555.1127319335938,114.41329956054688,1624.7801513671875
2018-12-21,489.2412414550781,537.7615966796875,110.585205078125,1576.345458984375
2018-12-24,484.3274536132813,540.0916748046875,112.16449737548828,1595.2208251953125
2018-12-26,488.4184875488281,535.972412109375,111.97567749023438,1570.8577880859375
2018-12-27,498.13482666015625,546.5828247070312,112.42200469970705,1587.2796630859375
2018-12-28,500.5139770507813,546.7077026367188,113.31465911865234,1576.553466796875
2018-12-31,498.601806640625,548.3720092773438,113.58931732177734,1574.0589599609375
2019-01-01,498.4906005859375,553.4484252929688,112.1473388671875,1582.1658935546875
2019-01-02,491.9982299804688,556.7772216796875,111.76969909667967,1599.211669921875
2019-01-03,485.9283447265625,556.8604125976562,111.75251770019533,1579.79638671875
2019-01-04,488.5519104003906,550.1197509765625,111.39201354980467,1560.5887451171875
2019-01-07,491.2644958496094,558.9824829101562,111.3233642578125,1578.0919189453125
2019-01-08,491.2200012207031,557.6094360351562,111.76969909667967,1574.474609375
2019-01-09,493.9325866699219,562.6441040039062,112.95415496826172,1568.9866943359375
2019-01-10,492.4873352050781,565.6400756835938,111.8383560180664,1570.3175048828125
2019-01-11,488.28509521484375,568.8023681640625,112.85115814208984,1532.0687255859375
2019-01-14,487.7293090820313,584.1146850585938,107.3064422607422,1507.7056884765625
2019-01-15,502.3371887207031,604.6697998046875,113.22882843017578,1553.06396484375
2019-01-16,505.116455078125,613.158203125,115.54625701904295,1555.0177001953125
2019-01-17,504.4716491699219,610.287109375,115.15144348144533,1578.4744873046875
2019-01-18,526.6613159179688,608.2897338867188,118.84217834472656,1583.765869140625
2019-01-21,550.3851928710938,619.982177734375,115.97541809082033,1590.4736328125
2019-01-22,549.2512817382812,620.2733764648438,118.9623565673828,1584.8072509765625
2019-01-23,545.3158569335938,608.872314453125,120.69615173339844,1562.89208984375
2019-01-24,554.7208862304688,612.51220703125,120.76482391357422,1584.5157470703125
2019-01-25,554.0759887695312,611.1315307617188,121.34846496582033,1600.5565185546875
2019-01-28,546.760986328125,609.1234130859375,121.9321517944336,1629.054443359375
2019-01-29,538.3565063476562,609.0816040039062,123.73969268798828,1652.177734375
2019-01-30,531.7084350585938,607.407958984375,125.0652084350586,1651.052734375
2019-01-31,545.6939086914062,627.197509765625,127.11376190185548,1678.30078125
2019-02-01,555.83251953125,633.4732666015625,127.92284393310548,1691.50830078125
2019-02-04,574.04248046875,632.5110473632812,127.81956481933594,1708.4239501953125
2019-02-05,574.3314208984375,631.63232421875,126.85552978515624,1703.67431640625
2019-02-06,582.64697265625,638.7030639648438,128.1466522216797,1728.881103515625
2019-02-07,573.8200073242188,639.2887573242188,128.62864685058594,1735.6297607421875
2019-02-08,568.1725463867188,636.69482421875,128.31878662109375,1717.71484375
2019-02-11,557.2999877929688,638.28466796875,128.4393310546875,1721.464599609375
2019-02-12,558.7008666992188,627.9506225585938,129.1106719970703,1709.549072265625
2019-02-14,544.3819580078125,619.2481689453125,129.1450958251953,1703.7159423828125
2019-02-15,553.3867797851562,620.838134765625,129.48941040039062,1691.300048828125
2019-02-18,542.558837890625,620.0850830078125,129.3172607421875,1641.8035888671875
2019-02-19,540.780029296875,606.0692138671875,125.13404846191406,1587.223876953125
2019-02-20,548.8954467773438,619.792236328125,128.1466522216797,1595.51513671875
2019-02-21,554.476318359375,613.7257080078125,128.95574951171875,1595.056396484375
2019-02-22,548.0061645507812,614.980712890625,130.4017791748047,1604.5977783203125
2019-02-25,547.98388671875,631.6743774414062,132.69134521484375,1654.1773681640625
2019-02-26,542.6255493164062,621.2984008789062,133.46600341796875,1698.799560546875
2019-02-27,544.0706787109375,615.2318725585938,128.90411376953125,1714.9652099609375
2019-02-28,547.4281005859375,614.4368286132812,127.01048278808594,1652.7608642578125
2019-03-01,545.2046508789062,620.7963256835938,129.35166931152344,1662.7188720703125
2019-03-05,550.3629760742188,612.9306640625,125.18570709228516,1656.635986328125
2019-03-06,562.4362182617188,612.9306640625,127.36624145507812,1666.218505859375
2019-03-07,564.8597412109375,604.9395141601562,123.4183120727539,1677.6346435546875
2019-03-08,563.4588623046875,596.06982421875,118.29978942871094,1685.4669189453125
2019-03-11,579.9122924804688,595.1494140625,119.2408676147461,1678.88427734375
2019-03-12,592.0298461914062,591.5513916015625,119.97534942626952,1676.9259033203125
2019-03-13,599.12255859375,592.8064575195312,118.39160919189452,1666.9686279296875
2019-03-14,596.565673828125,592.7228393554688,117.90957641601562,1656.0526123046875
2019-03-15,587.7164306640625,601.2577514648438,120.93939208984376,1699.8411865234375
2019-03-18,600.3455810546875,594.2708129882812,118.25387573242188,1685.550537109375
2019-03-19,612.129638671875,604.3538818359375,118.18502807617188,1685.550537109375
2019-03-20,611.6405029296875,618.3278198242188,120.06716918945312,1679.0926513671875
2019-03-22,596.6546020507812,621.8004150390625,119.6081085205078,1671.260009765625
2019-03-25,588.9615478515625,615.2318725585938,117.74890899658205,1653.4278564453125
2019-03-26,607.9940185546875,608.9561767578125,117.0603256225586,1652.09423828125
2019-03-27,599.98974609375,610.5878295898438,116.85374450683594,1639.8035888671875
2019-03-28,604.7700805664062,617.3655395507812,116.94554901123048,1666.8017578125
2019-04-01,618.9332275390625,631.841552734375,120.1130828857422,1692.925048828125
2019-04-02,617.9771728515625,635.4398193359375,120.1130828857422,1732.6304931640625
2019-04-03,611.529296875,630.33544921875,120.1130828857422,1732.6304931640625
2019-04-04,601.6795043945312,625.81689453125,118.91950988769533,1678.63427734375
2019-04-05,602.0574951171875,635.3560180664062,120.31964111328124,1706.79931640625
2019-04-08,591.0960083007812,642.00830078125,121.05413818359376,1725.506103515625
2019-04-09,593.408447265625,636.4437866210938,125.69064331054688,1742.7965087890625
2019-04-10,592.0520629882812,629.8331909179688,128.99588012695312,1700.09130859375
2019-04-11,598.9002075195312,621.4656982421875,129.13360595703125,1682.8006591796875
2019-04-12,597.2549438476562,625.69140625,130.09762573242188,1678.63427734375
2019-04-15,595.9430541992188,608.746826171875,132.0715789794922,1760.9617919921875
2019-04-16,597.5440063476562,605.90185546875,128.94998168945312,1776.3773193359375
2019-04-18,616.3095703125,600.002685546875,130.7402801513672,1791.584228515625
2019-04-22,598.25537109375,603.3496704101562,132.32408142089844,1801.08447265625
2019-04-23,606.4820556640625,609.3324584960938,133.6324005126953,1795.75146484375
2019-04-24,617.8882446289062,616.23583984375,134.52755737304688,1819.416259765625
2019-04-25,610.2839965820312,609.6254272460938,135.5145263671875,1829.04052734375
2019-04-26,619.355712890625,617.532958984375,135.33091735839844,1865.3294677734373
2019-04-30,619.355712890625,628.7037963867188,137.05239868164062,1883.4954833984373
2019-05-02,624.8031005859375,611.5081787109375,134.80299377441406,1846.039306640625
2019-05-03,626.492919921875,605.4833374023438,133.5405731201172,1776.544189453125
2019-05-06,615.8427124023438,601.1323852539062,133.5176239013672,1798.084228515625
2019-05-07,597.4326782226562,606.2784423828125,134.894775390625,1793.1685791015625
2019-05-08,577.8444213867188,601.9271850585938,133.5176239013672,1793.91845703125
2019-05-09,558.7230224609375,603.3496704101562,133.60943603515625,1810.333984375
2019-05-10,556.3662719726562,599.835205078125,133.28810119628906,1779.710693359375
2019-05-13,547.8728637695312,602.2200927734375,132.71426391601562,1773.836181640625
2019-05-14,560.5018310546875,597.3250122070312,130.64849853515625,1743.505126953125
2019-05-15,558.9231567382812,599.207763671875,129.9140167236328,1746.0462646484375
2019-05-16,562.6807250976562,613.4327392578125,130.9927978515625,1757.170166015625
2019-05-17,563.5924072265625,605.734619140625,131.47482299804688,1746.0877685546875
2019-05-20,589.6063232421875,604.4793701171875,133.2421875,1786.5015869140625
2019-05-21,595.7874755859375,593.5177612304688,131.70433044433594,1758.0037841796875
2019-05-22,596.0542602539062,593.8942260742188,129.9599151611328,1734.6717529296875
2019-05-23,593.163818359375,586.6144409179688,129.54676818847656,1711.5908203125
2019-05-24,594.4756469726562,593.4341430664062,129.86810302734375,1706.5489501953125
2019-05-27,582.8248901367188,592.5136108398438,128.76634216308594,1712.5067138671875
2019-05-28,588.6502075195312,609.2489013671875,129.8910369873047,1728.005615234375
2019-05-29,583.89208984375,608.9978637695312,131.15345764160156,1756.17041015625
2019-05-30,591.3184204101562,613.809326171875,132.20932006835938,1788.4599609375
2019-05-31,591.4962768554688,617.3236083984375,131.47482299804688,1830.33203125
2019-06-03,604.8590087890625,623.0972900390625,133.7241973876953,1868.45458984375
2019-06-04,601.0569458007812,615.2735595703125,134.84890747070312,1833.8458251953125
2019-06-06,590.2510986328125,615.5245361328125,133.81600952148438,1819.5655517578125
2019-06-07,584.7149658203125,618.453369140625,135.4456787109375,1832.71142578125
2019-06-10,586.604736328125,630.5027465820312,136.38677978515625,1874.502685546875
2019-06-11,591.0515747070312,631.6743774414062,136.66220092773438,1892.39501953125
2019-06-12,592.3856201171875,630.753662109375,136.79991149902344,1899.1988525390625
2019-06-13,590.2066650390625,630.2021484375,136.98350524902344,1893.4874267578125
2019-06-14,585.8932495117188,628.3352661132812,137.16714477539062,1893.8232421875
2019-06-17,570.2180786132812,628.4202270507812,137.3278045654297,1889.3714599609373
2019-06-18,569.6400146484375,636.5667114257812,136.79991149902344,1890.75732421875
2019-06-19,568.0169067382812,638.0516357421875,134.9866180419922,1898.359130859375
2019-06-20,576.643798828125,640.597412109375,131.72727966308594,1913.521484375
2019-06-21,568.9730224609375,636.6090087890625,131.22235107421875,1889.9171142578125
2019-06-24,561.3689575195312,632.62060546875,130.3271484375,1911.463623046875
2019-06-25,576.2435302734375,634.8269653320312,130.96983337402344,1904.9952392578125
2019-06-26,575.4876098632812,627.2747192382812,131.3600616455078,1893.5712890625
2019-06-27,566.593994140625,619.9343872070312,129.5008544921875,1892.185546875
2019-06-28,557.2333984375,621.164794921875,128.76634216308594,1870.8905029296875
2019-07-01,564.2372436523438,620.5706787109375,129.45494079589844,1881.2650146484373
2019-07-02,568.5283813476562,627.9534301757812,130.48782348632812,1891.8070068359373
2019-07-03,570.329345703125,620.5706787109375,129.8451385498047,1879.6689453125
2019-07-04,570.97412109375,622.6922607421875,130.30422973632812,1883.8690185546875
2019-07-05,561.7914428710938,609.2847290039062,124.79550170898438,1817.045654296875
2019-07-08,556.766357421875,608.9451293945312,122.52313995361328,1827.3773193359373
2019-07-09,569.23974609375,607.1632690429688,121.88044738769533,1792.0546875
2019-07-10,568.6840209960938,608.6480712890625,122.54608154296876,1770.9281005859375
2019-07-11,569.8845825195312,612.2546997070312,122.9133529663086,1766.1824951171875
2019-07-12,569.4177856445312,616.709716796875,118.87361907958984,1770.424560546875
2019-07-15,567.461181640625,661.3452758789062,119.30970764160156,1802.42919921875
2019-07-16,574.9762573242188,666.012451171875,119.35562133789062,1773.212158203125
2019-07-17,570.0180053710938,673.9043579101562,119.1719970703125,1782.684326171875
2019-07-18,561.124267578125,672.6739501953125,123.53307342529295,1739.4908447265625
2019-07-19,555.4100952148438,666.4791870117188,121.51321411132812,1748.75244140625
2019-07-22,569.4177856445312,665.6306762695312,121.55912017822266,1776.4959716796875
2019-07-23,566.3272094726562,670.4251708984375,121.42138671875,1778.6431884765625
2019-07-24,559.9015502929688,667.2429809570312,121.28367614746094,1765.4656982421875
2019-07-25,547.6281127929688,674.2012939453125,120.38851165771484,1791.651611328125
2019-07-26,539.7572021484375,667.8370361328125,121.00823211669922,1775.7806396484375
