Date,Close,Volume,HL_Range,MA7,MA30
2018-04-13,100.9892578125,8491437,2.7809362444479717,98.48297664097377,98.78624852498372
2018-04-16,99.53011322021484,6256147,2.248785461073595,98.66199602399554,98.75306040445963
2018-04-17,97.7619857788086,5854046,1.8882908043242281,98.70123182024274,98.6643679300944
2018-04-18,100.47427368164062,7066675,2.5062800354294836,99.07398768833706,98.68382288614909
2018-04-19,100.40559387207031,2552252,1.424802594511334,99.39033617292132,98.74676564534505
2018-04-20,102.32821655273438,8937349,2.094291701396358,99.99605996268136,98.89210637410481
2018-04-23,102.0879135131836,10660490,2.471948990670711,100.51105063302177,99.03115386962891
2018-04-24,98.5173110961914,9443424,3.261593366536289,100.15791538783482,99.05289815266927
2018-04-25,98.58597564697266,17195110,3.6564193060751933,100.02303859165737,99.01227162679037
2018-04-26,96.59469604492188,25550129,3.089930782008338,99.85628291538784,98.83774770100912
2018-04-27,94.80939483642578,6519427,1.6994660551846152,99.04701450892857,98.63518575032552
2018-04-30,95.7020492553711,5648769,2.1457923728806207,98.37507956368583,98.46752853393555
2018-05-02,94.60340118408203,6354939,1.5964655779916797,97.2715345110212,98.23635584513346
2018-05-03,93.19577026367188,8949440,2.1286161772007404,96.00122833251953,98.03951619466146
2018-05-04,92.66360473632812,8256123,2.952598856823869,95.16498456682477,97.768288675944
2018-05-07,94.3287353515625,5265878,2.90109870428563,94.55680738176618,97.53368250528972
2018-05-08,93.64208984375,5221180,2.0427917616136284,94.13500649588448,97.35400899251302
2018-05-09,92.78377532958984,5165820,1.647965868915719,93.84563228062221,97.18921305338542
2018-05-10,92.8524398803711,4808846,1.0986391995391358,93.43854522705078,97.14858601888021
2018-05-11,93.60774993896484,4066852,1.8196215424127615,93.29630933489118,97.13256403605143
2018-05-14,93.50476837158203,4104721,1.3561406250386483,93.3404519217355,97.03185577392578
2018-05-15,93.04126739501953,4501617,1.9569533119442326,93.39440373011998,96.818421681722
2018-05-16,94.31156921386719,8413891,3.0727683679363196,93.39195142473493,96.71313501993815
2018-05-17,95.56471252441406,6949715,2.2144544319805135,93.66661180768695,96.67594146728516
2018-05-18,92.32028198242188,12844244,2.901098707971258,93.60039847237724,96.47738494873047
2018-05-21,90.92981719970703,8120387,1.8367978001156615,93.32573808942523,96.2588010152181
2018-05-22,90.96414947509766,3966732,1.3218092440204288,92.94808088030133,96.02877324422201
2018-05-23,90.44917297363281,9401189,1.0643151657619967,92.51156725202289,95.77070719401041
2018-05-24,90.75814056396484,6267787,1.3904644682700962,92.18540627615792,95.52637354532878
2018-05-25,90.84397888183594,6265014,0.6866512420551629,91.69003622872489,95.27174021402995
2018-05-28,90.39765930175781,3131052,0.7209824034638501,90.95188576834542,94.91868693033854
2018-05-29,90.29467010498047,4768596,0.9784767401816055,90.66251264299665,94.6108388264974
2018-05-30,89.5565185546875,7799451,1.6822971419988164,90.46632712227958,94.33732325236002
2018-05-31,89.91699981689453,13729428,2.231616470111817,90.31673431396484,93.98541412353515
2018-06-01,89.4706802368164,3800052,1.8711219208971102,90.17694963727679,93.62091700236003
2018-06-04,89.31617736816406,4223321,1.5106340399761962,89.97095489501953,93.18718236287435
2018-06-05,87.6338882446289,6572043,2.746605047277427,89.51237051827567,92.7053815205892
2018-06-06,89.0071792602539,5079518,2.403279105640351,89.31373051234654,92.38837712605795
2018-06-07,90.84397888183594,5339491,2.6779356530285696,89.39220319475446,92.13031056722005
2018-06-08,90.63797760009766,5026132,0.85831398338226,89.54669734409877,91.93175328572592
2018-06-11,90.77531433105469,5541131,1.0299768378872187,89.6693137032645,91.79728393554687
2018-06-12,91.47914123535156,6065963,1.235970897701165,89.95623670305524,91.65652033487956
2018-06-13,92.28594207763672,4100905,1.0814770024100255,90.38048880440849,91.57927169799805
2018-06-14,91.46197509765625,6231142,1.5277963415885978,90.92735835484096,91.52147852579752
2018-06-15,91.63362121582031,12894495,1.2874709469449357,91.3025643484933,91.4871457417806
2018-06-18,91.23880767822266,8318768,1.750959326574602,91.35896846226284,91.38414815266927
2018-06-19,89.60800170898438,9780146,2.008460329020835,91.21182904924665,91.24967854817709
2018-06-20,89.16168975830078,5125212,1.4419718127501966,90.98131125313895,91.12894236246744
2018-06-21,88.80119323730469,10174400,1.441971783171283,90.59874725341797,90.99390080769857
2018-06-22,88.66384887695312,6965470,1.579296215555729,90.08130536760602,90.82910410563152
2018-06-25,88.40637969970703,4371876,1.802459741398252,89.64479173932757,90.659157816569
2018-06-26,88.44070434570312,5289660,1.304640224866617,89.18866075788226,90.50580571492513
2018-06-27,87.90853881835938,8530568,1.9569600038968389,88.71290806361607,90.2923713684082
2018-06-28,88.26903533935547,10412698,1.1158152358122635,88.52162715366909,90.04918212890625
2018-06-29,89.77967071533203,9652752,2.57494215373994,88.6099101475307,89.96449508666993
2018-07-02,89.4706802368164,10055613,1.4248027853967642,88.70555114746094,89.9158571879069
2018-07-03,89.91699981689453,10490968,1.459133845842345,88.88457271030971,89.88095219930013
2018-07-04,89.93416595458984,10224848,1.5278031090950748,89.10282788957868,89.86378529866536
2018-07-05,90.67232513427734,12472818,1.5964656943450422,89.421630859375,89.86092478434244
2018-07-06,90.22599792480469,7580592,0.9956457086776282,89.75269644601005,89.84032541910807
2018-07-09,90.96414947509766,5832667,1.0643080403339553,90.13771275111607,89.85920842488606
2018-07-10,92.90392303466797,13242228,2.9525986395896098,90.5840345110212,89.94618352254231
2018-07-11,93.4189224243164,10556522,1.8539597780262085,91.1480691092355,90.07493031819662
2018-07-12,95.9423599243164,11900279,3.999744464336061,92.00883483886719,90.27577565511068
2018-07-13,96.42304229736328,20625128,3.9654143373912802,92.93581717354911,90.50752105712891
2018-07-16,97.19551086425781,12543791,2.7980982524238414,93.8677008492606,90.7701655069987
2018-07-17,97.47016906738281,14471569,2.471948736077465,94.90258244105748,91.09804153442383
2018-07-18,97.77915954589844,6125915,1.2531399000115044,95.87615530831474,91.39044087727865
2018-07-19,98.12248992919922,7434390,2.3174480291002624,96.62166486467633,91.63305791219075
2018-07-20,97.16117858886719,13966393,3.4675946060133356,97.1562728881836,91.85049794514974
2018-07-23,94.91239929199219,23582642,6.574687470054982,97.00913565499442,91.98840077718098
2018-07-24,93.71076202392578,9224277,3.1929243782214485,96.62166704450335,92.06278813680014
2018-07-25,94.31156921386719,6629507,1.407640574070669,96.20967538016183,92.13030904134115
2018-07-26,93.17859649658203,11554893,1.871121852613058,95.59659358433315,92.18752975463867
2018-07-27,94.24290466308594,4829553,1.20163968298192,95.09141431535993,92.27450586954753
2018-07-30,93.7794189453125,7272923,1.544965347502199,94.47097560337612,92.35919291178385
2018-07-31,94.89521789550781,7436176,2.0771156825254877,94.1472669328962,92.53543345133464
2018-08-01,95.22138214111328,4219572,1.6479586965974278,94.19140733991351,92.73742319742838
2018-08-02,95.82221221923828,8010016,2.1286231490419567,94.49304308210101,92.97145716349284
2018-08-03,95.44454193115234,4362841,1.1501463983069584,94.65489632742745,93.19748026529948
2018-08-06,95.1183853149414,4540062,1.527803176616473,94.9320090157645,93.4212137858073
2018-08-07,95.25572204589844,4592433,1.338971366034741,95.07669721330915,93.64838104248047
2018-08-08,95.6162109375,3821153,1.7337972622567577,95.33909606933594,93.90530344645182
2018-08-09,95.68488311767578,6388521,1.6479659022238593,95.45190538678851,94.15249837239584
2018-08-10,95.73638153076172,3598180,1.167308576334591,95.52547672816685,94.35105539957682
2018-08-13,96.766357421875,6481139,2.386117370368595,95.66035461425781,94.59424463907878
2018-08-14,97.86498260498047,5241916,2.0599535279296646,96.00613185337612,94.85917739868164
2018-08-16,95.9423599243164,6015278,2.3861100230064665,96.12384251185826,95.05945053100587
2018-08-17,96.14835357666016,7277246,1.2188016325756337,96.25136130196708,95.24198481241862
2018-08-20,97.86498260498047,4291894,2.197285160120373,96.57261439732143,95.49661763509114
2018-08-21,99.20397186279297,16189619,3.6049263154061606,97.0753413609096,95.77127838134766
2018-08-23,99.47863006591797,7277960,1.613634665506936,97.60994829450335,95.99043528238933
2018-08-24,100.30259704589844,11267031,2.729442728782246,98.11512538364956,96.21989110310872
2018-08-27,101.57290649414062,6811390,2.1457850251653525,98.64482879638672,96.40757598876954
2018-08-28,101.4870834350586,4051198,1.3389713627579312,99.43693215506417,96.57637736002604
2018-08-29,101.88190460205078,4285462,1.527796198920612,100.25601087297711,96.73259048461914
2018-08-30,102.63721466064453,9067763,2.059953627992499,100.93775830950055,96.90482533772787
2018-08-31,103.42687225341797,18087318,2.4032793699404067,101.54102979387555,97.09308242797852
2018-09-03,105.8644790649414,68625769,7.1068443635370215,102.4532939365932,97.35114873250326
2018-09-04,107.58110809326172,21828613,1.9569601981254294,103.49308122907367,97.69847971598307
2018-09-05,109.46939086914062,30871477,1.888290744219077,104.62115042550224,98.18371276855468
2018-09-06,110.27620697021484,26924326,1.5449651874512256,105.87673950195312,98.73589426676432
2018-09-07,111.47785186767578,22940730,3.141430761036375,107.24758911132812,99.30810368855795
2018-09-10,111.58084106445312,16966961,1.6479655724455569,108.52525002615792,99.92151184082032
2018-09-11,111.22035217285156,12710847,1.6651277466397971,109.63860430036273,100.4874267578125
2018-09-12,112.86832427978516,16704169,1.87112181453314,110.63915361676898,101.12372360229492
2018-09-14,113.36614990234375,11404741,3.0212683841078416,111.46558816092355,101.73942133585612
2018-09-17,113.26315307617188,12352938,2.7122738357351466,112.00755419049945,102.34081370035807
2018-09-18,114.17296600341797,7248678,2.935436853694455,112.5642340523856,102.95250549316407
2018-09-19,114.22445678710938,7797531,2.231616488331042,112.95660618373326,103.5785026550293
2018-09-21,115.08277130126953,17700584,3.398924985712597,113.45688193184989,104.2439821879069
2018-09-24,114.22445678710938,9975645,2.6607735053177777,113.88603973388672,104.87627334594727
2018-09-25,112.71382904052734,9037680,2.9697679378188866,113.86396898542132,105.44619394938151
2018-09-26,109.60673522949219,20972861,4.308732462057122,113.32690974644252,105.91025568644206
2018-09-27,109.50373077392578,47992758,2.3861172310073755,112.78984941755023,106.36916732788086
2018-09-28,111.23751831054688,18433179,3.862412860091638,112.37049974714007,106.85153935750326
2018-10-01,113.34899139404297,10879266,3.2444245615741494,112.2454332624163,107.36767298380533
2018-10-03,112.43917083740234,9550589,2.574942203759335,111.86777605329242,107.91756668090821
2018-10-04,111.80402374267578,12296495,3.0212684189589822,111.52199990408761,108.43942235310872
2018-10-05,111.6838607788086,8937680,2.3174480565727293,111.37486158098493,108.90005162556966
2018-10-08,109.00591278076172,9465389,3.6735883415286565,111.28902980259487,109.22678298950196
2018-10-09,110.43071746826172,9932090,3.810920054818965,111.42145647321429,109.59185256958008
2018-10-10,108.4737548828125,9764277,3.639250178288748,111.02663312639508,109.86422449747721
2018-10-11,107.47811889648438,7138056,3.6392505070583923,110.18793705531529,110.06106491088867
2018-10-12,108.59391784667969,8960733,3.587749951255688,109.63861519949776,110.29795939127604
2018-10-15,109.8470458984375,8342805,2.712273514341561,109.35904693603516,110.5634641011556
2018-10-16,109.53807067871094,8320912,1.5792965684549642,109.05250549316406,110.79349263509114
2018-10-17,110.9457015991211,12641962,4.325901343230143,109.32961818150112,111.04412027994792
2018-10-19,110.9457015991211,7051648,2.9525988860156502,109.40318734305245,111.21349436442057
2018-10-22,110.61952209472656,4842137,2.4891103441306086,109.70972551618304,111.31477483113606
2018-10-23,106.12197875976562,10176672,5.201384690704003,109.5159912109375,111.20319442749023
2018-10-24,106.01897430419922,12479882,3.999744836014159,109.14814213344029,111.06128667195638
2018-10-25,109.36640930175781,37804166,9.321292772790287,109.07947976248605,110.99090525309245
2018-10-26,110.07022857666016,11805695,2.231616697502588,109.15550231933594,110.94055150349935
2018-10-29,113.12582397460938,6600369,5.3387094003320925,109.46694837297711,111.0040672302246
2018-10-30,112.43917083740234,9880349,3.089930644511213,109.68030112130302,110.98976211547851
2018-10-31,113.70947265625,8013245,3.9997449461964862,110.12172263009208,111.00120620727539
2018-11-01,113.17731475830078,6681864,3.5877497697997427,111.12962777273995,110.99834493001302
2018-11-02,109.31489562988281,9761930,4.995390057065052,111.60047367640904,110.83640925089519
2018-11-05,111.2718505859375,6810854,3.9139131343927573,111.87267957414899,110.73798904418945
2018-11-06,111.5465316772461,6109153,1.9741224637024999,112.08358001708984,110.62011439005533
2018-11-07,111.70101928710938,380109,1.0986392124063826,111.88003649030414,110.535999806722
2018-11-09,111.52936553955078,12329274,3.553419131294774,111.75006430489677,110.49651769002278
2018-11-12,111.01436614990234,6897542,1.6136276255321746,111.36504908970424,110.54343872070312
2018-11-13,111.97567749023438,6101731,2.300278802290805,111.19338662283761,110.62583694458007
2018-11-14,111.4263687133789,4883777,2.5577732588421753,111.49502563476562,110.63213195800782
2018-11-15,110.9457015991211,8942797,3.0384302895915596,111.44843292236328,110.55202229817708
2018-11-16,111.99283599853516,7275846,2.3689480398006424,111.51219068254743,110.53714447021484
2018-11-19,114.27595520019531,7513344,4.772227349635429,111.88003867013114,110.61954218546549
2018-11-20,110.310546875,6907315,3.7079193029354514,111.70592171805245,110.57376505533854
2018-11-21,107.85576629638672,6943816,2.317447793972647,111.25469316755023,110.53542683919271
2018-11-22,105.43533325195312,8239488,4.394564112092411,110.32035827636719,110.36891403198243
2018-11-26,109.33206176757812,18657115,5.922373547149064,110.02117156982422,110.39752426147462
2018-11-27,107.1347885131836,11458234,3.879582482618389,109.47675541469029,110.38607991536459
2018-11-28,106.5339584350586,16926705,2.1629471094411485,108.69691576276507,110.31741460164388
2018-11-29,108.11327362060547,7793384,2.4204485615366877,107.81653267996651,110.2596221923828
2018-11-30,111.460693359375,16991251,4.360239623253236,107.98083932059151,110.32370961507162
2018-12-03,112.69667053222656,7115262,2.2144476088127902,108.67239706856864,110.38207524617513
2018-12-04,114.99694061279297,15925097,5.338716140788705,110.03834097726005,110.51711654663086
2018-12-05,115.5119400024414,10264210,3.622081413817,110.92118072509766,110.6801971435547
2018-12-06,113.86396789550781,6232265,2.557773000556267,111.88249206542969,110.93826344807943
2018-12-07,114.43045806884766,9264269,4.085576210334423,113.01056344168526,111.21864624023438
2018-12-10,112.13017272949219,8528293,3.9139134194296332,113.58440617152623,111.31077168782552
2018-12-11,112.61083221435547,11795237,3.0899306050914674,113.74871172223773,111.3954584757487
2018-12-12,113.31465911865234,7028448,1.3904716470687504,113.83699580601284,111.40175298055013
2018-12-13,116.26725769042969,13728244,5.132715540233349,114.01846967424665,111.52935587565104
2018-12-14,114.36180114746094,12792082,3.6735816799462953,113.85416412353516,111.55110015869141
2018-12-17,116.5934066772461,9162003,2.5234419009648263,114.24408394949776,111.66496988932292
2018-12-18,115.03128051757812,9864405,2.008453494019264,114.32991572788784,111.85551605224609
2018-12-19,116.97106170654297,9978008,3.7250815107907442,115.02147129603794,112.04548975626628
2018-12-20,114.41329956054688,6421739,2.626442590987679,115.27896663120815,112.14104868570963
2018-12-21,110.585205078125,26209361,4.823727595045639,114.88904462541852,112.10385487874349
2018-12-24,112.16449737548828,11285031,3.1242615270605683,114.30293600899833,112.12502593994141
2018-12-26,111.97567749023438,6281385,2.7294428014999284,113.9620612008231,112.15706965128581
2018-12-27,112.42200469970703,13527065,2.523442028627656,113.36614663260323,112.1719472249349
2018-12-28,113.31465911865234,5945206,2.43761066642422,113.12091500418526,112.23489023844401
2018-12-31,113.58931732177734,5696321,1.630796829982117,112.63780866350446,112.32301076253255
2019-01-01,112.1473388671875,4036542,2.523441814538515,112.31409999302456,112.32816085815429
2019-01-02,111.76969909667969,8822139,2.8496057656117983,112.48331342424665,112.2446189880371
2019-01-03,111.75251770019531,9446080,1.6822899567963674,112.42445918491909,112.2926846822103
2019-01-04,111.39201354980469,6414073,2.471941470173107,112.34107862200055,112.41055959065756
2019-01-07,111.3233642578125,5076276,1.5277962703562906,112.1841299874442,112.60682729085286
2019-01-08,111.76969909667969,5559089,1.6822971272294325,111.96342141287667,112.68808186848959
2019-01-09,112.95415496826172,10474346,2.763767002260394,111.87268393380302,112.88206075032552
2019-01-10,111.8383560180664,8265043,2.763774216950978,111.82854352678571,113.05887400309244
2019-01-11,112.85115814208984,4263836,2.1972853981378933,111.98303767613002,113.21680348714193
2019-01-14,107.30644226074219,18435523,6.780680741028405,111.34788404192243,113.07832845052083
2019-01-15,113.22882843017578,40188776,5.92237435993475,111.61028616768974,113.09606704711913
2019-01-16,115.54625701904297,26390100,3.6907500596205693,112.21355656215123,113.11437759399413
2019-01-17,115.15144348144531,14104487,2.403279364972491,112.69666290283203,113.10236104329427
2019-01-18,118.84217834472656,26911902,4.840889544788396,113.53780909946987,113.26830139160157
2019-01-21,115.97541809082031,41658250,4.016906714818987,114.12881796700614,113.31980005900066
2019-01-22,118.96235656738281,17817926,4.669234070907464,115.00184631347656,113.54753952026367
2019-01-23,120.69615173339844,26499796,2.677942614204582,116.91466195242745,113.81705017089844
2019-01-24,120.76482391357422,11281453,2.231616698873637,117.99123273577008,114.06538899739583
2019-01-25,121.34846496582031,13964137,3.5534257383172587,118.82011958530971,114.2347625732422
2019-01-28,121.9321517944336,18399880,2.901099207255811,119.78879220145089,114.48710759480794
2019-01-29,123.73969268798828,12320260,2.6682869672855674,120.48843710763114,114.72531712849936
2019-01-30,125.0652084350586,19757160,3.3224557312208987,121.78697858537946,115.05978139241536
2019-01-31,127.11376190185547,20517517,2.7887956014529323,122.9514650617327,115.39787139892579
2019-02-01,127.92284393310547,8977608,3.081437589335735,123.98384966169085,115.84818954467774
2019-02-04,127.81956481933594,8383256,2.2723389152575493,124.99166979108539,116.4226682027181
2019-02-05,126.85552978515625,6550401,2.20348260152322,125.7783933367048,116.91236928304036
2019-02-06,128.1466522216797,5811361,2.134626664614629,126.66617911202567,117.45140177408854
2019-02-07,128.62864685058594,5982481,1.669822360302291,127.3646011352539,117.99162317911784
2019-02-08,128.31878662109375,3735809,2.134640455457159,127.82939801897321,118.49176076253255
2019-02-11,128.4393310546875,7927406,2.6510837495471833,128.01876504080636,118.98676122029623
2019-02-12,129.1106719970703,7939320,2.719925296048231,128.1884547642299,119.55220565795898
2019-02-14,129.1450958251953,8199603,1.5321240489004424,128.37781633649553,120.1313855489095
2019-02-15,129.48941040039062,9393792,2.4789217203219636,128.75408499581474,120.72261530558268
2019-02-18,129.3172607421875,9280197,2.7715780902535982,128.9213147844587,121.32012354532877
2019-02-19,125.13404846191406,8171619,4.544705407090575,128.42208644321985,121.7804796854655
2019-02-20,128.1466522216797,11761287,4.406979764967204,128.39749581473214,122.3263781229655
2019-02-21,128.95574951171875,6861558,2.065770423564814,128.47126988002233,122.8597646077474
2019-02-22,130.4017791748047,8519101,2.2379178416211403,128.6557137625558,123.47854537963867
2019-02-25,132.69134521484375,12475916,2.565009262758224,129.16232081821985,124.13988494873047
2019-02-26,133.46600341796875,10140096,2.651082910990425,129.73040553501673,125.01187032063802
2019-02-27,128.90411376953125,21357373,3.942175845558637,129.67138453892298,125.53437983194986
2019-02-28,127.01048278808594,25142033,3.4773716655782323,129.93944658551897,125.91652069091796
2019-03-01,129.35166931152344,18763773,4.424196784531219,130.11159188406808,126.38986155192057
2019-03-05,125.18570709228516,36042630,4.355340554683309,129.57301439557756,126.60131251017252
2019-03-06,127.36624145507812,43014120,5.875964188622206,129.13936614990234,126.98100662231445
2019-03-07,123.4183120727539,16200268,5.875963742220662,127.8146471296038,127.1295384724935
2019-03-08,118.29978942871094,54689738,2.6166480865012574,125.64804513113839,127.0496597290039
2019-03-11,119.2408676147461,14708454,1.5837490275471708,124.26758139474052,126.99886118570963
2019-03-12,119.97534942626953,12580708,1.4689977950673523,123.26256234305245,126.95309066772461
2019-03-13,118.39160919189453,14439446,4.315162582925311,121.69683946881976,126.8350725809733
2019-03-14,117.90957641601562,8978946,2.157587834581605,120.65739222935268,126.64073537190755
2019-03-15,120.93939208984375,17440194,3.236368185295163,119.73927089146206,126.50320816040039
2019-03-18,118.25387573242188,11497228,3.9938281755606937,119.00149427141461,126.20787862141927
2019-03-19,118.18502807617188,10103694,1.7444227722155716,118.98509979248047,125.88328475952149
2019-03-20,120.06716918945312,12229124,2.1116793610424907,119.10314287458148,125.62487157185872
2019-03-22,119.60810852050781,6396058,2.410065627144178,119.05067988804409,125.3832908630371
2019-03-25,117.74890899658203,6747924,2.754360444364494,118.95886557442802,125.03669942220053
2019-03-26,117.0603256225586,7701032,2.3871181262602192,118.83754403250558,124.65108871459961
2019-03-27,116.85374450683594,6715462,1.2165064074326324,118.25388009207589,124.26892064412435
2019-03-28,116.94554901123047,14209672,1.744422605239265,118.06697627476284,123.88579457600912
2019-04-01,120.11308288574219,14133132,3.6495267137800624,118.34241267613002,123.58587493896485
2019-04-02,120.11308288574219,7413134,2.1575742533748894,118.34897177559989,123.28480784098308
2019-04-03,120.11308288574219,7538708,2.249391885179648,118.42111097063336,122.97226359049479
2019-04-04,118.91950988769531,12838396,3.351140034746919,118.58833966936383,122.62567189534505
2019-04-05,120.31964111328125,7229104,1.996914006209039,119.05395616803851,122.46519165039062
2019-04-08,121.05413818359375,7274928,2.1805351905734227,119.65401240757534,122.22877451578776
2019-04-09,125.69064331054688,27982768,5.348047088008926,120.90331159319196,122.11993764241537
2019-04-10,128.99588012695312,37061332,3.1216028832972995,122.17228262765067,122.07307434082031
2019-04-11,129.13360595703125,18883256,2.0428231346731707,123.46092878069196,121.95448303222656
2019-04-12,130.09762573242188,11578108,1.5149066913264733,124.88729204450335,121.84220377604167
2019-04-15,132.0715789794922,14134384,2.4559740134205015,126.76615905761719,121.94778594970703
2019-04-16,128.94998168945312,40734118,6.174364063741294,127.99906485421317,122.01243591308594
2019-04-18,130.7402801513672,54851156,4.292199718781347,129.38279942103796,122.05872294108073
2019-04-22,132.32408142089844,16824108,1.790331690891236,130.33043343680245,122.2966687520345
2019-04-23,133.6324005126953,12355568,2.3641567591318164,130.9927934919085,122.50554072062174
2019-04-24,134.52755737304688,18298138,1.8821352118770847,131.76335797991072,122.87584889729818
2019-04-25,135.5145263671875,20781632,1.4230888939079307,132.53720092773438,123.44967346191406
2019-04-26,135.33091735839844,12393102,1.4460365716974195,133.00282069614954,123.98600845336914
2019-04-30,137.05239868164062,14679834,2.0428232191358973,134.16030883789062,124.55524342854818
2019-05-02,134.80299377441406,9078250,2.846178185994944,134.7406964983259,125.10228958129883
2019-05-03,133.5405731201172,14816616,2.364170595621374,134.91448102678572,125.62332280476888
2019-05-06,133.5176239013672,8608690,2.111665110366488,134.89808436802454,126.04259719848633
2019-05-07,134.894775390625,8707688,2.1346400744157563,134.95054408482142,126.59729385375977
2019-05-08,133.5176239013672,7904232,1.9280578940059172,134.66527230398995,127.10838038126627
2019-05-09,133.60943603515625,7497994,1.2853766811575724,134.41934640066964,127.55978927612304
2019-05-10,133.28810119628906,6133344,1.101741424558611,133.88158961704798,128.01578903198242
2019-05-13,132.71426391601562,8563900,2.410065274469787,133.58319963727678,128.51463419596354
2019-05-14,130.64849853515625,16740848,2.7084516072073086,133.17004612513952,128.96757329305012
2019-05-15,129.9140167236328,8631244,1.6755806811667355,132.6552450997489,129.40291570027668
2019-05-16,130.9927978515625,7191096,1.44603646360585,132.09781973702567,129.87115732828775
2019-05-17,131.47482299804688,6713562,2.11167947324833,131.80599103655135,130.24988199869793
2019-05-20,133.2421875,8366922,1.8821491197097941,131.75352696010046,130.68751881917316
2019-05-21,131.70433044433594,5029334,2.2953003354168118,131.52727399553572,131.07389373779296
2019-05-22,129.9599151611328,15300108,2.983890605210661,131.13379560198103,131.44190724690756
2019-05-23,129.54676818847656,9712568,2.019861674989585,130.97640555245536,131.74947814941407
2019-05-24,129.86810302734375,9855298,1.9280580763053194,130.96984645298548,132.04327697753905
2019-05-27,128.76634216308594,10900622,1.7903313672322554,130.6517813546317,132.1458002726237
2019-05-28,129.8910369873047,88274856,2.80026889638296,130.42552621023995,132.1756388346354
2019-05-29,131.15345764160156,11011746,2.2953001756710023,130.12713623046875,132.2429672241211
2019-05-30,132.20932006835938,23151914,2.0657706260681152,130.19927760532923,132.313357035319
2019-05-31,131.47482299804688,14648962,2.295300729747339,130.41569301060267,132.29346516927083
2019-06-03,133.7241973876953,11706676,2.203482808044839,131.01246861049108,132.45260569254557
2019-06-04,134.84890747070312,22163334,2.3641707767958167,131.72401210239954,132.58955993652344
